Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Monaco,MCO,12249.0,14092.0,15170.0,13071.0,10351.0,10067.0,10603.0,11034.5454545454,10956.0,10928.727,10728.0,611.0,3.0,3.0,3.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mongolia,MNG,5332.0,6169.0,6158.0,5592.0,4783.0,6528.0,7194.25844122874,9611.02826134262,4212.0,5705.56146973701,5219.0,6009.0,5277.0,7777.0,8310.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Montenegro,MNE,5560.0,,,,,10064.0086862106,7707.0,7485.0,7164.0,6492.0,6864.0,6842.0,6436.0,6887.0,7192.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Morocco,MAR,48651.0,55239.0,68847.0,61298.0,62037.0,75306.0,69940.912476723,61161.3007019091,68700.0,72345.0,75044.0,80085.0,86735.0,80154.0,91254.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mozambique,MOZ,9768.0,10490.0,10791.0,10943.0,11260.0,13705.0,12957.0,13263.2514684884,19596.0,19763.5996807786,18924.0,15911.0,11955.0,10479.0,12178.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Myanmar,MMR,26460.0,28700.0,29235.0,29514.0,28499.0,20485.0,32354.0,37798.8298164773,38028.0,49599.0,51652.0,65643.0,62480.0,64397.9644896858,64320.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Namibia,NAM,6455.0,6513.0,6942.0,5450.0,5439.0,8836.0,9400.0,11711.0,8568.0,9197.0,10606.0,11759.0,13876.0,14543.0,1806.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nauru,NRU,,,,,1998.0,342.0,399.0,116.0,96.0,612.0,707.0,862.0,842.0,1023.0,1351.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nepal,NPL,6255.0,6920.0,6918.0,6952.0,6804.0,45990.0,44126.0,34745.0,30612.0,19560.0,19395.0,24063.0,58880.0,97598.0,27035.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Netherlands,NLD,241084.0,250811.0,259827.0,262848.0,291713.0,268542.005768021,293885.839797724,307221.0,312910.0,304795.0,309089.0,334240.0,342097.0,330963.296,361156.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,New Caledonia,NCL,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,New Zealand,NZL,209469.0,220990.0,219243.0,220375.0,217178.0,207872.0,206937.0,203388.0,203520.0,189722.0,186209.0,181125.0,184762.0,187851.0,192514.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nicaragua,NIC,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Niger,NER,,,,,,0.0,0.0,1416.0,1044.0,407.0,469.0,471.0,471.0,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nigeria,NGA,10227.0,16045.0,16936.0,18005.0,16851.0,61789.0,68014.2763449768,65631.5070737067,59182.0,61512.4529493388,61474.0,53971.0,53696.0,75594.726523888,68830.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,North Macedonia,MKD,2277.0,2368.0,2605.0,2813.0,1389.0,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Norway,NOR,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Oman,OMN,,,,,25542.0,32850.0,35560.0,39638.0,46816.0,47126.0,56544.0,61956.0,71293.0,76672.0,79436.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Pakistan,PAK,48905.0,51296.0,51029.0,52165.0,50939.0,64932.0,72695.0,72232.0,61820.0,57956.0,65749.0,70005.0,51019.0,48542.0,49749.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Palau,PLW,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Panama,PAN,30392.0,33003.0,40645.0,46292.0,66236.0,73316.7503951154,79391.0,82753.0,135428.0,132689.724774874,137955.0,143126.0,112742.0,111583.0,110042.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Papua New Guinea,PNG,19606.0,21935.0,21700.0,21751.0,21450.0,32741.0,36364.3197806363,37309.857693979,30012.0,34068.0,51680.0,48892.0,53696.0,41173.0,54328.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Paraguay,PRY,10059.0,9807.0,10351.0,10522.0,9758.0,6459.0,6873.73284970825,6594.0,6408.0,5496.0,4116.0,3864.0,3454.0,10160.0,8090.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Peru,PER,60819.0,56072.0,61958.0,67840.0,65885.0,84408.1153236815,100131.0,106167.0,115817.396352206,117800.0,129786.0,129880.0,130792.0,141025.363,141311.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Philippines,PHL,58944.0,61712.0,65212.0,72333.0,87028.0,205318.0,225789.683645565,241698.559028508,200532.0,287460.0,325859.0,345482.0,273159.0,292450.0,320569.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Poland,POL,78992.0,83451.0,89289.0,90031.0,83053.0,82630.0,82052.0,81194.0,83336.0,77094.0,68326.0,84075.0,106424.0,123903.0,131419.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Portugal,PRT,148604.0,119668.0,138093.0,159135.0,123551.0,111961.407853906,129004.0,131870.0,158096.0,157702.0,160003.0,154448.0,170444.0,182753.0,186711.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Puerto Rico,PRI,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Qatar,QAT,45964.0,53327.0,62689.0,68818.0,77178.0,90819.0,109525.0,128402.0,139869.0,151703.0,170582.0,200927.0,194389.0,197811.0,207143.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Romania,ROU,38995.0,42754.0,51222.0,55386.0,57893.0,61515.0,57823.0,51685.0,43956.0,42249.8,45596.0,46733.0,52063.0,55637.0,58509.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Russian Federation,RUS,390824.0,421170.0,467670.0,522577.0,475261.0,523759.0,596042.0,636748.0,678071.0,747804.0,767043.0,746446.0,815708.0,885094.0,986608.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Rwanda,RWA,,,,,,5867.0,7265.0,10410.0,11532.0,12096.0,3205.0,4314.0,18134.0,19133.0,19419.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Samoa,WSM,11439.0,12752.0,12658.0,12699.0,12492.0,,,,,9144.0,11759.0,13805.0,6098.0,6848.0,6220.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,San Marino,SMR,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sao Tome and Principe,STP,1310.0,1337.0,1426.0,1142.0,1143.0,,,,,,,,,466.0,468.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Saudi Arabia,SAU,116280.0,131528.0,150521.0,148335.0,156500.0,177608.0,193536.0,208986.0,216636.0,232908.0,236468.0,256635.0,270924.0,267295.0,269872.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Senegal,SEN,6441.0,0.0,,,0.0,0.0,5251.0,7730.0,5808.0,4044.0,3656.0,582.0,1087.0,5817.0,5980.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Serbia,SRB,17048.0,19664.0,19971.0,19568.0,17208.0,16893.0,17303.0,16841.0,18156.0,28944.0,31304.0,31958.0,29705.0,28160.0,30964.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Seychelles,SYC,19581.0,19526.0,20727.0,11896.0,11238.0,12989.0,14202.0,11262.0,14592.0,14556.0,17124.0,19178.0,20539.0,18671.0,18704.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sierra Leone,SLE,164.0,171.0,183.0,181.0,186.0,0.0,2085.0,2145.0,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Singapore,SGP,77119.0,84747.0,87564.0,91387.0,83772.0,131721.915559326,144696.875455373,157939.317765257,165239.07,183398.557600256,181563.0,207203.0,203615.0,208787.0,215014.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Slovak Republic,SVK,13914.0,14521.0,23997.0,24044.0,32020.0,2702.0,990.0,1439.0,1824.0,721.068,70.0,85.0,51.0,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Slovenia,SVN,18071.0,19505.0,23165.0,24477.0,25478.0,21840.0,21370.0,18141.0,17212.0,16557.0,17931.0,17825.0,18488.0,18444.0,16717.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Solomon Islands,SLB,12318.0,13883.0,13640.0,13649.0,13529.0,7388.0,7048.95461126849,6659.69835873915,11352.0,11532.0,13107.0,13711.0,14365.0,14365.0,11094.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Somalia,SOM,,,,,,2716.90992767916,2815.0,2791.0,3540.0,3444.0,,98.0,98.0,995.0,1060.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,South Africa,ZAF,148146.0,146648.0,152550.0,156567.0,151292.0,190441.0,191506.866330359,197817.300311111,184763.0,199600.522813668,209734.0,212865.0,216275.0,234156.0,243803.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,South Sudan,SSD,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Spain,ESP,586438.0,602978.0,657606.0,616893.0,547971.0,546298.853885983,535074.0,471440.886886395,465558.909,486353.8,534895.0,566775.0,579842.0,641097.0,677578.545,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sri Lanka,LKA,19712.0,20979.0,21020.0,20512.0,16632.0,20921.0,26052.0,31373.0,32636.4,37517.0,37598.0,40711.0,41012.0,34425.0,33050.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Lucia,LCA,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Martin (French part),MAF,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sudan,SDN,8695.0,8839.0,9418.0,7219.0,7178.0,10897.0,16727.0882365286,13525.4963291617,9432.0,6852.0,6021.0,3165.0,5831.0,3178.0,3116.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Suriname,SUR,4851.0,4908.0,5022.0,4900.0,4560.0,1925.0,1914.76063829787,2417.51329787234,3420.0,2796.0,2995.0,3309.0,3385.0,3225.0,2668.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sweden,SWE,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Switzerland,CHE,134839.0,125126.0,139124.0,158788.0,168280.0,224807.0,244994.0,257233.254295533,266128.0,263267.0,250094.0,229530.0,216436.0,219782.0,225755.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Syrian Arab Republic,SYR,16815.0,17082.0,18909.0,18960.0,19229.0,12699.0,15455.407623056,9670.3235106534,5424.0,5424.0,168.0,170.0,165.0,167.753530166881,173.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tajikistan,TJK,6987.0,2976.0,7891.0,8191.0,9758.0,5709.66891573827,7320.0,6529.89687626775,6263.0,7985.0,6884.0,6472.0,4135.0,4021.0,4283.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tanzania,TZA,6062.0,5068.0,5457.0,5460.0,21088.0,21825.0,26332.300586101,28130.4720729721,27625.772,31106.181,35374.0,27422.0,47741.0,90017.0,91864.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Thailand,THA,124347.0,126845.0,129703.0,125907.0,123541.0,201306.0,227322.0,252368.898405228,298450.0,338053.981662592,392664.0,413880.0,448477.0,475886.496,489963.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Timor-Leste,TLS,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Togo,TGO,,,,,,8164.0,10745.0,10264.0,11484.0,10599.370360014,9947.0,10725.0,10485.0,11559.0,12011.999,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tonga,TON,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Trinidad and Tobago,TTO,14298.0,13878.0,14703.0,15017.0,14247.0,28909.0,36648.0737879789,36648.0737879789,36564.0,36216.0,35127.0,29892.0,32589.0,33475.0,35175.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tunisia,TUN,21268.0,21715.0,21734.0,24385.0,24225.0,31098.0,32179.9168975069,37233.0,48804.0,60419.0,35540.0,38631.0,39856.0,41446.0,36763.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Turkey,TUR,145952.0,177088.0,197132.0,215275.0,271835.0,369174.0,420222.0,476115.0,568212.396628194,628104.0,706067.0,743673.0,742260.0,772925.545,741933.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Turkmenistan,TKM,14094.0,15602.0,15590.0,15665.0,15337.0,3221.0,1617.84131054131,1440.73219373219,12871.0166080453,6068.32,8548.0,12890.0,16843.0,18184.0,17075.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Tuvalu,TUV,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Uganda,UGA,317.0,330.0,353.0,349.0,359.0,6290.0,4879.0,5990.0,8616.0,6864.0,2332.0,3828.0,1953.0,3777.0,3417.3,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ukraine,UKR,41911.0,48562.0,30029.0,52509.0,58756.0,66038.0,76652.2681818182,73378.9426182735,58474.09,47927.4,45688.0,55261.0,63315.0,66712.0,62113.332,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,United Arab Emirates,ARE,,,,,170588.0,240855.107016004,269521.0,311758.0,327076.0,352224.0,437638.0,463947.0,459137.0,455956.0,425667.272,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,United Kingdom,GBR,1018118.0,1037032.0,1044883.0,1056206.0,1003893.0,985109.023067177,1062692.0,1050702.90909091,1052640.0,1064175.7,1104117.0,1180312.0,1182696.0,1242985.0,1061464.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,United States,USA,9969599.0,9738983.0,9815504.0,9054478.0,9182363.0,10095197.0,10057768.0,9864360.0,9745498.0,9556324.0,9498668.0,9640591.0,9639096.0,9880509.0,10099031.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Uruguay,URY,8934.0,8666.0,9186.0,9388.0,8731.0,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Uzbekistan,UZB,22183.0,21514.0,22265.0,22406.0,23176.0,22924.0,23773.0,24328.0,23962.0,23149.0,22579.0,21486.0,21730.0,21514.0,25300.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Vanuatu,VUT,1580.0,1643.0,1742.0,1775.0,1667.0,17212.0,11218.2976736216,11905.0,12144.0,10848.0,10425.0,9037.0,12287.0,11723.0,13866.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Venezuela, RB",VEN,135574.0,139671.0,140774.0,137900.0,123646.0,84065.0,83106.0,78583.1623779542,92813.0,90235.0,73509.0,64058.0,43138.0,22447.0,16027.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Vietnam,VNM,54415.0,50840.0,60218.0,74739.0,83720.0,109176.0,135905.672936536,135300.414088577,149527.817,167386.363,205217.0,248580.0,264548.0,283787.0,332029.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,West Bank and Gaza,PSE,,,,,,,,,,,,,,,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Yemen, Rep.",YEM,17306.0,18843.0,14403.0,14462.0,14652.0,20600.0,20176.7285260675,16807.4072955955,16932.0,16056.0,5126.0,4538.0,1669.0,2342.0,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Zambia,ZMB,5965.0,6013.0,6396.0,4361.0,,9730.0,11497.0,8288.0,7997.0,8050.0,11130.0,8094.0,9020.0,1241.0,1298.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Zimbabwe,ZWE,4410.0,6819.0,7272.0,5917.0,5937.0,7077.0,10020.7056112793,11560.3678539236,27684.0,3730.0,4145.0,4231.0,3444.0,3444.0,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Arab World,ARB,431300.0,471714.0,516679.0,504211.0,811221.0,1065038.01071509,1093318.56079486,1159025.93858519,1222183.5,1289638.76744056,1375862.0,1476812.0,1503553.38,1539592.75353017,1522487.272,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Caribbean small states,CSS,101132.0,99817.0,104274.0,104600.0,92285.0,126300.0,147475.438423049,171025.626310282,198637.0,252495.0,247773.0,245933.0,250510.0,242734.92913874,,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Central Europe and the Baltics,CEB,347743.0,363872.0,397337.0,415443.0,405656.0,459987.605461649,458432.212389811,409115.831651127,407489.0,414473.868,420199.0,436849.0,484988.0,549291.0,566415.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Early-demographic dividend,EAR,2441945.0,2670479.0,2893009.0,2852615.0,2986969.0,3940298.16679309,4158415.08632535,4357526.48746141,4574583.4635518,4976915.63345596,5220321.0,5700375.0,5886141.088,6219620.0608852,6044895.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,East Asia & Pacific,EAS,3879996.0,4174539.0,4441653.0,4597611.0,4885072.0,6334923.95244873,6627354.95496903,6896897.70045843,7391410.0459955,8025736.2493602,8575632.0,9231486.0,9792841.59,10258516.8414897,10581431.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,East Asia & Pacific (excluding high income),EAP,2219532.0,2454357.0,2702754.0,2798473.0,3092984.0,3847811.59742684,4199862.07704265,4541090.00446749,4876787.3179955,5445123.69175995,5872462.0,6431220.0,6919472.67,7387203.84148969,7635543.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,East Asia & Pacific (IDA & IBRD countries),TEA,2217764.0,2452518.0,2700805.0,2796487.0,3093117.0,3844008.02667228,4195951.46318126,4536353.00081976,4864727.3179955,5436093.35151098,5872686.0,6431560.0,6919854.67,7387754.84148969,7636368.0,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Euro area,EMU,4159101.0,4376416.0,4615435.0,4645469.0,4526504.0,4312987.80537931,4429716.47543149,4311417.62183855,4127753.909,4154277.39764928,4289208.0,4468338.0,4479927.0,4558126.9394902,4854517.543,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Europe & Central Asia,ECS,6300264.0,6602653.0,6941099.0,7106264.0,6941775.0,7011230.37227903,7377144.07392713,7300522.98255961,7299434.41223624,7478837.34464928,7758659.0,8043489.0,8204114.0,8482204.78708129,8678533.875,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Europe & Central Asia (excluding high income),ECA,716247.0,783495.0,839583.0,939316.0,948612.0,1121064.22735896,1270621.38610583,1365184.82022895,1519945.50323624,1654043.72,1759692.0,1797519.0,1893325.0,1966459.545,2045029.332,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Europe & Central Asia (IDA & IBRD countries),TEC,856265.0,931341.0,1002485.0,1109461.0,1114171.0,1289975.22735896,1437239.38610583,1524519.82022895,1671542.50323624,1798548.52,1898797.0,1954498.0,2078621.0,2173188.545,2262668.332,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,European Union,EUU,4431467.0,4657953.0,4917391.0,4959760.0,4827314.0,4676663.80537931,4790933.6878213,4615569.45348968,4449114.909,4483220.19764928,4623877.0,4818987.0,4885812.0,5030659.9394902,5339982.543,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Fragile and conflict affected situations,FCS,,,,,,384956.852182705,421791.133056247,400158.686550005,448863.0,428793.052630117,403634.0,388851.0,384157.38,383939.444543741,353472.79,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Heavily indebted poor countries (HIPC),HPC,,,,,,266822.28924497,307977.717076074,311610.290559514,329263.772,346254.152913158,345543.0,341547.0,383488.0,410069.0,415574.089,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,High income,HIC,18703965.0,18821000.0,19400201.0,18783409.0,19015727.0,20720178.9766091,20931546.5755899,20610219.9635401,20587015.9738634,20601741.9070244,20982212.0,21593637.0,21802395.92,22086922.2083547,22444020.3981284,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,IBRD only,IBD,5409935.0,5898763.0,6495205.0,6647603.0,7024074.0,8626984.38679317,9291746.66555084,9826047.56235739,10529228.0930701,11355392.6525883,11974873.0,12689799.0,13419218.138,14231604.0771387,14574008.9151284,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,IDA & IBRD total,IBT,5846449.0,6352567.0,6990994.0,7102413.0,7497275.0,9337292.29327892,10080702.7251443,10601539.9596992,11372493.9083087,12224523.2565784,12861795.0,13594565.0,14403021.138,15276297.0063046,15573970.0041284,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,IDA blend,IDB,206217.0,224301.0,230626.0,220463.0,218602.0,307973.333632892,332475.373030012,332153.24708561,338572.0,313928.452949339,346813.0,346480.0,341414.0,368667.211146022,382177.79,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,IDA only,IDX,230297.0,229503.0,265163.0,,,402334.572852862,456480.686563456,443339.150256162,504693.815238617,555202.151040793,540109.0,558286.0,642389.0,676025.718019853,617783.299,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,IDA total,IDA,436514.0,453804.0,495789.0,454810.0,473201.0,710307.906485754,788956.059593468,775492.397341771,843265.815238617,869130.603990131,886922.0,904766.0,983803.0,1044692.92916587,999961.089,
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Late-demographic dividend,LTE,3816401.0,4169909.0,4686224.0,4927058.0,5504592.0,6378364.18016845,6944807.87452964,7381815.76070265,7908184.58275688,8471671.02738129,9025937.0,9501394.0,10149322.67,10693202.0705911,11184489.272,
